node1,node2,directed_BOOLEAN,weight_DOUBLE
196891267,37047079573,true,1
19697509440,6635462922,true,1
19721120645,1428379464,true,1
19724720484,10322006202,true,1
19724720484,33278681976,true,1
19724720484,42286901046,true,1
19724720484,5446537076,true,1
19724720484,59807915743,true,1
19724720484,7129904275,true,1
1974701639,1552826917,true,1
1975319240,10322006202,true,1
1975319240,34212995719,true,1
1975319240,35106743160,true,8
1975319240,45430543415,true,1
1975319240,49935421580,true,1
1975319240,56656666002,true,33
1975319240,67164534797,true,1
1975319240,7899243263,true,1
1976019516,52063150785,true,3
19770810063,65369297377,true,1
1977261994,8706796077,true,1
1979823552,45676504619,true,1
1980978792,1949382920,true,1
1980978792,5496840166,true,1
1980978792,59807915743,true,1
1982819071,44182586200,true,1
1982819071,48623744362,true,1
1982819071,50109298084,true,1
1982819071,58655459331,true,1
1982819071,67483743273,true,1
1982819071,6936563562,true,1
1986801410,3023307488,true,1
1987845717,51935870796,true,1
1989874921,1589547497,true,1
1994778578,44473774762,true,3
199829192,11687062169,true,1
199829192,1429993141,true,2
199829192,5496840166,true,2
199829192,57892977361,true,1
2003616263,13521455499,true,1
2003616263,364081256,true,1
2003616263,5496840166,true,3
2003616263,55558033919,true,1
2003616263,55778051240,true,1
2003616263,59807915743,true,1
2003616263,7163448847,true,1
2003616263,9221527582,true,1
20038675071,45071285190,true,1
2011327377,18325798994,true,1
